time,nino12,nino3,nino34,nino4,norte,norteleste,centro,centroleste,cbm,tna,tsa,nat,sat,tasi,wtio,setio,swio,dmi
1864-12-01,0.0,24.75123,25.515894,25.844166,27.967228,23.732597,22.586071,26.079988,25.45579,17.087936,25.757313,26.903612,25.796637,25.964312,-0.16767502,27.387089,28.187824,27.4079,-0.8007355
1865-01-01,0.0,23.640903,24.78528,25.952087,27.803207,22.153337,21.650356,25.155605,24.592798,18.873314,24.908056,27.158314,25.182316,26.341137,-1.1588211,27.767014,28.463512,28.133003,-0.6964989
1865-02-01,0.0,24.914976,25.960577,26.093739,27.722477,21.69458,21.083693,24.66828,23.956926,19.077042,24.420837,27.427404,24.677502,27.095455,-2.4179535,28.318129,28.807772,28.89454,-0.4896431
1865-03-01,0.0,25.874226,26.905806,26.54295,27.774473,21.412632,20.509033,24.49137,23.97808,18.70314,24.220503,27.695774,24.663504,27.421028,-2.7575245,29.041462,29.378448,29.372107,-0.33698654
1865-04-01,0.0,23.950825,26.809803,27.006376,28.003683,21.632225,20.678514,24.74467,23.991112,18.113836,24.516502,27.713001,24.753149,27.52211,-2.768961,29.400024,29.624735,29.363901,-0.22471046
1865-05-01,0.0,23.86496,26.570917,27.151648,28.287102,22.307354,21.119074,25.352436,24.40262,16.099445,25.072697,27.172915,25.130991,26.940939,-1.809948,29.127989,29.611523,28.866688,-0.48353386
1865-06-01,0.0,21.909447,25.779362,26.90091,28.294123,23.739576,22.501413,25.902288,24.953114,13.266951,25.6873,26.384943,25.645332,25.969952,-0.3246193,27.998636,29.296747,27.82748,-1.298111
1865-07-01,0.0,20.388708,24.82439,26.506824,28.197586,25.037317,23.293703,26.498251,25.554554,10.664781,26.19158,25.643019,26.033226,24.898342,1.1348839,26.770939,28.458832,26.607508,-1.6878929
1865-08-01,0.0,20.827353,24.57756,26.15101,28.111246,25.568937,23.928715,26.40805,25.961754,10.171915,26.149372,25.272076,26.205704,24.316725,1.888979,26.427547,27.849766,26.323254,-1.4222183
1865-09-01,0.0,20.783827,24.495089,26.092827,28.121096,25.998373,24.91503,27.20642,26.970053,10.582598,26.993925,25.255005,27.17944,24.159563,3.0198765,26.369955,27.975546,26.044405,-1.6055908
1865-10-01,0.0,21.184175,24.54224,26.028563,28.098646,25.875702,24.827812,27.379826,27.068779,11.930599,27.171597,25.760998,27.285559,24.714602,2.5709572,27.26563,27.870234,27.120504,-0.6046028
1865-11-01,0.0,21.851133,24.662348,25.981161,28.024656,24.29362,23.844969,27.406563,26.854906,13.7418585,27.053999,26.371824,27.2022,25.32641,1.8757896,28.14798,28.341265,28.055708,-0.19328499
1865-12-01,0.0,23.280312,24.890917,25.933838,27.978247,23.221172,22.421246,26.083803,25.303066,15.422493,25.695793,26.941463,25.849674,26.094189,-0.24451447,28.719013,28.378023,29.176891,0.34099007
1866-01-01,0.0,26.33244,25.5929,25.861671,27.72658,22.028353,20.804142,24.268782,23.309675,17.8809,23.967632,27.383293,24.037378,26.368425,-2.331047,28.706223,28.45724,29.296062,0.24898338
1866-02-01,0.0,27.14581,26.20632,26.065075,27.655907,21.349789,20.264963,23.986113,22.95631,18.747225,23.638205,27.692984,23.751001,27.063961,-3.3129597,29.672075,28.419342,30.064959,1.2527332
1866-03-01,0.0,26.438156,26.653587,26.523483,27.714563,21.457771,20.491116,24.159748,23.229511,18.768478,23.850746,27.907028,23.946102,27.412796,-3.4666939,29.107292,29.141907,28.865154,-0.034614563
1866-04-01,0.0,25.565182,26.90411,26.97666,27.978626,21.4643,20.74431,24.645166,23.790016,17.475096,24.199167,27.529318,24.346945,27.268513,-2.921568,29.01137,29.063648,28.426891,-0.05227852
1866-05-01,0.0,24.40386,26.590525,27.11284,28.267683,22.606455,21.707256,24.206667,23.87093,15.631169,24.210226,26.940607,24.486197,26.775509,-2.2893124,29.156422,28.44151,28.460815,0.7149124
1866-06-01,0.0,23.122843,25.932001,26.857988,28.308887,24.618643,23.12565,25.224789,24.700663,13.660125,25.208414,26.239277,25.23633,25.668125,-0.43179512,27.776863,28.736132,27.165709,-0.95926857
1866-07-01,0.0,22.065851,25.169424,26.44914,28.231092,25.088333,23.582794,26.39102,25.714788,12.236719,26.107586,25.775194,26.042894,24.922894,1.1200008,27.55214,29.068415,27.352236,-1.5162754
1866-08-01,0.0,21.154797,24.601814,26.111908,28.113087,25.404266,24.18877,27.01418,26.503353,11.580632,26.594608,25.365723,26.69835,24.596071,2.1022797,27.22532,28.290335,27.14573,-1.0650139
1866-09-01,0.0,20.862757,24.451838,26.07645,28.134178,25.77501,24.840834,26.203278,26.171812,11.748524,26.134392,25.080551,26.295015,24.521631,1.7733841,27.079308,27.730827,26.843643,-0.6515198
1866-10-01,0.0,21.16795,24.46832,25.978992,28.076256,25.74987,24.669624,26.498653,26.35288,12.878098,26.455544,25.912453,26.67324,25.040112,1.6331291,27.79494,27.47448,27.78644,0.32046127
1866-11-01,0.0,21.854095,24.554304,25.933416,28.015,24.852997,24.07114,27.2192,26.695587,14.368161,26.878227,26.523954,27.034313,25.604403,1.4299107,27.911,28.19278,28.034561,-0.28178024
1866-12-01,0.0,22.862478,24.707779,25.905863,27.974165,23.522038,22.673079,26.17203,25.67231,16.22642,25.931644,26.654264,26.051867,26.282778,-0.23091125,27.52487,28.204758,27.76211,-0.6798878
1867-01-01,0.0,24.339502,25.071371,25.82239,27.704807,22.339287,21.595829,25.023376,24.496857,18.294397,24.847248,26.99334,25.02731,26.468233,-1.4409237,27.530046,28.772009,27.904404,-1.2419624
1867-02-01,0.0,25.260218,25.707554,26.004042,27.573711,21.463396,20.968435,24.469814,23.837303,18.941072,24.305624,27.483652,24.57362,27.174751,-2.6011314,27.991114,28.729061,28.30266,-0.73794746
1867-03-01,0.0,23.951391,26.049347,26.478004,27.638836,21.591154,21.20654,24.866295,24.208231,18.916216,24.637812,27.800224,24.945372,27.313938,-2.3685665,28.76365,28.842596,29.047039,-0.07894516
1867-04-01,0.0,22.574419,26.268526,26.91078,27.896553,21.652302,21.129642,24.684666,24.003168,17.670172,24.53028,27.60035,24.86265,27.719498,-2.8568478,29.209238,28.936338,28.99503,0.27289963
1867-05-01,0.0,25.66512,27.282175,26.935225,28.199125,22.487732,21.905897,24.945652,24.479946,15.6087675,24.777475,27.01522,25.207539,26.875418,-1.6678791,28.470549,28.8313,27.909733,-0.3607521
1867-06-01,0.0,23.878565,26.195387,26.740343,28.136505,23.890947,22.83605,25.899328,25.172724,13.237673,25.695217,26.392794,25.840757,26.094465,-0.2537079,27.417141,28.647377,27.010765,-1.230236
1867-07-01,0.0,22.066069,25.183292,26.349434,28.071281,24.869284,23.725887,26.697596,25.975943,11.678684,26.450552,25.697285,26.41606,25.182531,1.2335281,27.240067,27.87585,26.940226,-0.63578415
1867-08-01,0.0,21.093536,24.561264,26.020891,28.00879,25.721197,24.43464,27.03694,26.514868,11.228524,26.757393,25.546432,26.704865,24.275541,2.4293232,27.213404,29.140545,27.12704,-1.9271412
1867-09-01,0.0,20.829788,24.401814,25.960604,28.015636,25.93953,24.782145,27.333347,26.866392,12.784548,27.016813,25.786285,26.931532,23.89186,3.0396729,27.856403,28.824017,27.970442,-0.9676132
1867-10-01,0.0,21.2139,24.446882,25.915117,27.972887,25.468008,24.57217,27.400612,27.1363,14.06225,27.088024,25.763088,27.3477,24.684835,2.6628647,27.561443,28.277924,27.317987,-0.71648026
1867-11-01,0.0,22.186329,24.666899,25.86843,27.946247,24.263386,23.561134,27.13959,26.599817,16.083946,26.765457,26.23217,26.98164,25.106256,1.8753834,28.032892,28.222176,28.10234,-0.18928337
1867-12-01,0.0,21.836002,24.08781,25.922781,27.947918,23.263237,22.25206,25.687239,25.003567,18.046324,25.464733,26.594994,25.553091,25.85365,-0.3005581,28.161709,28.098272,28.568956,0.06343651
1868-01-01,0.0,23.549042,24.566769,25.908697,27.76841,22.448563,21.341755,24.500238,23.753233,19.044231,24.32965,26.87748,24.38269,25.981148,-1.5984573,27.609545,28.16093,28.221014,-0.5513859
1868-02-01,0.0,26.162088,25.81926,26.02404,27.625942,21.672218,20.697119,24.20001,23.716015,19.172565,24.08863,27.291882,24.391273,26.738668,-2.347395,27.878363,28.575005,28.290188,-0.6966419
1868-03-01,0.0,28.254301,26.575537,26.560286,27.677477,21.686714,20.351164,24.31208,23.24744,17.938942,24.016724,27.8435,24.107548,27.409918,-3.30237,28.550444,28.990955,28.755566,-0.4405117
1868-04-01,0.0,26.338219,26.861643,26.773695,27.803,21.883425,20.325922,24.3083,23.16283,13.534012,24.048792,27.842464,24.071934,27.07561,-3.0036755,29.028101,29.378672,28.946676,-0.35057068
1868-05-01,0.0,26.51461,26.784914,26.997166,28.133291,22.504536,20.885174,24.780666,23.747885,13.868606,24.554766,27.4196,24.57324,26.054249,-1.4810085,29.116337,29.38551,28.82374,-0.26917267
1868-06-01,0.0,25.149662,25.881319,26.911057,28.23404,23.74218,22.34725,25.273804,24.586693,12.763695,25.265402,26.523531,25.262316,25.511303,-0.2489872,28.013287,28.833403,27.564304,-0.82011604
1868-07-01,0.0,23.394321,25.173634,26.459423,28.140375,24.654623,23.550596,25.734612,25.334614,11.509941,25.736511,25.770668,25.7983,24.903753,0.8945465,26.811443,28.435469,26.546186,-1.6240253
1868-08-01,0.0,22.515348,24.717054,26.06733,28.009453,25.277262,24.31055,26.443037,25.996395,10.9563465,26.205877,25.406134,26.157978,24.361902,1.7960758,26.581284,28.307753,26.28851,-1.726469
1868-09-01,0.0,21.885807,24.702253,25.880888,27.974028,25.477142,24.608751,26.962559,26.73847,12.039353,26.673584,25.370955,26.92133,24.365631,2.5556984,26.640903,27.92899,26.26063,-1.2880859
1868-10-01,0.0,22.097187,24.91086,25.854622,27.996063,25.390728,24.157425,26.905024,26.546875,12.473618,26.632639,25.8138,26.759336,24.680862,2.078474,27.515152,28.095644,27.181448,-0.580492
1868-11-01,0.0,22.92654,25.026644,25.826424,27.966984,24.532816,23.13887,26.386381,25.777695,14.267259,26.141167,26.317036,26.168644,25.292908,0.87573624,27.610968,28.293612,27.436903,-0.6826439
1868-12-01,0.0,24.273054,25.309072,25.680023,27.786627,23.295586,22.286661,25.331911,24.721207,15.9327545,25.18851,26.88403,25.299042,25.568403,-0.2693615,27.916456,28.392464,28.188078,-0.47600746
1869-01-01,0.0,26.423452,25.754564,25.70239,27.598242,22.292097,21.331636,23.732128,23.218506,18.2126,23.778574,27.187384,23.880568,26.177204,-2.2966366,27.431923,28.944248,27.709223,-1.5123253
1869-02-01,0.0,25.79026,25.938984,25.941082,27.475176,21.62095,20.330784,23.521107,22.50711,18.179987,23.344349,27.375122,23.238205,26.89199,-3.6537857,27.646217,29.081295,27.924889,-1.4350777
1869-03-01,0.0,26.255331,26.62058,26.4402,27.654322,21.459265,20.178936,23.828993,22.595778,17.619507,23.508778,27.725723,23.33042,27.237007,-3.9065876,28.131453,29.294325,28.26262,-1.1628723
1869-04-01,0.0,24.84888,26.585104,26.951937,28.010357,22.22335,20.94606,24.340586,23.154305,16.59783,24.118534,27.6881,23.959352,26.96158,-3.0022278,28.838356,29.62505,28.569258,-0.7866936
1869-05-01,0.0,23.105238,26.188524,27.173443,28.46572,23.257566,21.972471,25.024715,23.957365,15.100887,24.86043,27.317104,24.690083,26.39148,-1.701397,28.97743,29.432951,28.53931,-0.45552063
1869-06-01,0.0,22.251259,25.539598,26.838234,28.36305,24.62535,23.262741,25.460432,24.620502,14.182551,25.491114,26.433508,25.232338,25.708403,-0.47606468,28.266672,28.985758,28.05809,-0.7190857
1869-07-01,0.0,22.160194,24.478266,26.032196,28.03306,25.434292,24.237768,25.779297,25.484518,12.01421,25.807667,25.659409,25.814775,24.768719,1.0460567,27.707033,28.797953,27.652168,-1.0909195
1869-08-01,0.0,20.470692,23.13994,24.68042,27.396482,25.78488,24.607893,26.449785,26.07903,11.574137,26.268415,25.018467,26.26625,24.331928,1.9343224,26.917082,28.306196,26.842241,-1.3891144
1869-09-01,0.0,20.635027,22.95598,24.372084,27.312027,25.851515,24.861816,27.226677,26.894917,11.253516,26.933977,25.130138,27.009565,24.337688,2.671877,26.98728,28.244873,26.804983,-1.2575932
1869-10-01,0.0,20.521513,23.104893,24.542198,27.467648,25.35317,24.5762,27.098215,26.705656,12.910487,26.80811,25.543495,26.911455,24.47904,2.432415,27.614288,28.242306,27.250526,-0.6280174
1869-11-01,0.0,20.406713,24.280777,25.949558,28.177965,24.137714,23.307558,26.691677,25.983276,14.877067,26.359032,26.3826,26.335613,25.18212,1.1534939,27.960789,28.224552,27.802273,-0.26376343
1869-12-01,0.0,21.347136,23.63974,25.035877,27.67125,22.841253,21.969515,25.59934,24.824282,16.507013,25.275986,26.59249,25.310944,25.666237,-0.35529327,27.4936,28.154568,27.75987,-0.6609669
1870-01-01,0.0,23.219706,24.20337,25.53928,27.075651,22.025066,20.947395,24.74254,23.854946,17.77884,24.455112,28.106398,24.56366,26.33125,-1.7675896,27.13411,28.245607,27.48174,-1.1114979
1870-02-01,0.0,25.364456,25.140696,25.541529,26.409784,21.39355,20.401543,24.088715,23.14004,17.960838,23.751598,28.082718,24.089594,26.741892,-2.652298,27.312956,28.116676,27.61976,-0.8037205
1870-03-01,0.0,26.083918,26.347298,26.418892,26.883396,21.425835,20.446264,24.0058,23.013922,18.498974,23.573568,28.41833,23.767916,27.011248,-3.243332,28.533432,28.372458,28.660364,0.1609745
1870-04-01,0.0,25.340868,26.688791,26.950113,27.349825,21.866137,20.87678,24.251451,23.203806,16.783762,23.793108,28.377237,23.962135,26.895048,-2.9329128,29.45705,28.980629,29.375134,0.47642136
1870-05-01,0.0,23.820671,25.903759,26.573244,27.234224,22.632376,21.501034,24.866888,23.774366,14.226683,24.43671,27.826916,24.420267,26.537573,-2.1173058,28.664125,29.053219,28.30349,-0.3890934
1870-06-01,0.0,22.028591,25.439072,26.588703,27.247229,24.026327,22.875998,25.515009,24.666077,11.914823,24.841751,26.959707,24.9351,25.564474,-0.62937355,27.2968,28.676558,26.95721,-1.3797569
1870-07-01,0.0,20.860458,24.53989,26.161257,27.240746,24.998615,23.775597,26.112555,25.444069,10.806912,25.40753,26.349995,25.557844,25.06895,0.4888935,26.548306,28.29349,26.235157,-1.745184
1870-08-01,0.0,19.896944,24.064734,25.964003,27.204374,25.95217,24.853771,26.906836,26.426666,10.918832,26.382128,26.16203,26.546843,24.04242,2.5044231,26.579391,27.9659,26.35055,-1.386509
1870-09-01,0.0,19.520418,24.040066,26.184298,27.737425,26.336597,25.3683,27.33702,26.868748,11.24512,27.280684,26.29764,27.190094,23.85351,3.336584,26.722475,27.810558,26.580784,-1.0880833
1870-10-01,0.0,19.537264,23.628834,25.774338,27.53927,26.208515,25.397612,27.52818,27.129255,12.728452,27.40618,26.871756,27.459713,24.448505,3.0112076,27.312845,27.863802,27.121769,-0.5509567
1870-11-01,0.0,20.46946,23.896923,25.818895,27.459608,25.101273,24.386715,27.036173,26.542307,15.152358,26.7094,27.52204,26.66563,25.093233,1.5723972,27.646578,28.05305,27.59382,-0.40647125
1870-12-01,0.0,21.768324,24.160988,25.756113,27.153633,23.47305,22.71608,25.83274,25.180746,16.877,25.675323,27.968636,25.697102,25.364174,0.3329277,27.500753,28.200315,27.832834,-0.6995621
1871-01-01,0.0,23.983295,25.310215,26.303404,27.234884,22.200193,21.397993,24.660696,23.890608,19.063787,24.16257,28.131784,24.296755,26.194519,-1.8977642,27.340498,28.287148,27.789022,-0.94664955
1871-02-01,0.0,25.760178,25.823008,26.157516,27.047457,21.309694,20.378101,23.896152,22.99006,19.579351,23.430075,28.237051,23.66465,27.016146,-3.3514957,27.616562,28.25328,28.060741,-0.63671875
1871-03-01,0.0,25.948738,26.648525,26.813347,27.319729,21.647314,20.763893,24.132818,23.325813,18.842983,23.692009,28.415335,23.931686,27.28692,-3.3552341,28.341595,28.569622,28.600285,-0.22802734
1871-04-01,0.0,25.073372,26.896936,27.254982,27.757633,22.158197,21.282444,24.600058,23.622868,17.124323,23.940298,28.32438,24.143175,27.323193,-3.1800175,29.157581,28.780674,29.116396,0.37690735
1871-05-01,0.0,23.699713,26.200537,27.138706,27.82571,23.017656,21.989647,25.174093,24.233286,14.640205,24.781702,27.757055,24.95723,26.878696,-1.9214668,28.699755,28.72348,28.282661,-0.02372551
1871-06-01,0.0,22.737843,25.89964,27.14015,27.836452,24.215271,23.03207,25.721758,24.859972,12.12874,25.492884,26.834839,25.608004,25.985317,-0.3773136,27.315683,28.310394,27.045605,-0.9947109
1871-07-01,0.0,21.508076,25.039978,26.59892,27.60454,25.171438,23.8339,26.192225,25.502445,10.637233,26.3005,26.244926,26.271255,25.333828,0.9374275,26.616749,28.155664,26.404152,-1.5389156
1871-08-01,0.0,20.611967,24.61625,26.518936,27.783606,25.760439,24.490486,26.666416,26.17061,10.399651,26.357595,25.931128,26.337008,24.511871,1.8251362,26.44016,27.679857,26.362125,-1.2396965
1871-09-01,0.0,20.19588,24.544172,26.47827,27.83469,25.971355,24.850023,26.901264,26.481466,10.73587,26.537949,26.015104,26.450247,24.449457,2.0007896,26.604092,27.299623,26.524975,-0.69553185
1871-10-01,0.0,20.915382,24.512535,26.368093,27.743866,25.619368,24.577503,26.876934,26.463444,12.072341,26.572508,26.610477,26.588648,24.525381,2.0632668,27.066301,27.509155,26.895306,-0.44285393
1871-11-01,0.0,21.511456,24.620739,26.315699,27.617819,24.90431,23.924316,26.539257,25.947565,14.729766,26.119446,27.498075,26.193794,25.437977,0.7558174,27.632868,27.855293,27.588112,-0.22242546
1871-12-01,0.0,21.982508,24.485432,25.98029,27.151918,23.445913,22.339943,25.357506,24.534704,16.444386,25.076889,27.875486,25.128574,26.151423,-1.0228481,27.459553,28.01229,27.796503,-0.5527363
1872-01-01,0.0,23.539146,24.800726,25.834663,26.871439,22.336454,21.153685,24.191175,23.107683,18.248705,23.861393,27.950129,23.741741,26.757414,-3.0156727,27.248325,27.958866,27.707256,-0.7105408
1872-02-01,0.0,25.065468,25.59224,26.116224,26.9985,21.609716,20.486008,23.415693,22.206554,18.470255,23.268372,28.100283,23.031244,27.23825,-4.2070065,27.663256,28.089231,28.034193,-0.4259758
1872-03-01,0.0,25.707659,26.451487,26.740004,27.399132,21.720556,20.641682,23.762331,22.633965,17.777048,23.131413,28.307108,23.038746,27.62011,-4.5813637,28.399017,28.490055,28.542875,-0.09103775
1872-04-01,0.0,24.95442,26.607765,26.984911,27.520786,22.023766,20.853514,24.090757,22.879835,16.252684,23.423601,28.25027,23.261797,27.344667,-4.0828705,29.14672,28.705431,29.080236,0.4412899
1872-05-01,0.0,23.711143,26.245829,27.22542,27.998232,22.809072,21.569584,24.711515,23.578918,14.6283655,24.378004,27.810244,24.359045,26.553205,-2.1941605,28.948824,29.005829,28.584995,-0.05700493
1872-06-01,0.0,22.384768,25.814983,27.143505,27.903406,24.10954,22.753103,25.3492,24.410904,12.831329,25.087145,26.980448,25.148918,25.772825,-0.6239071,27.702791,28.618116,27.491863,-0.91532516
1872-07-01,0.0,21.140528,25.147738,26.880579,27.909105,25.137259,23.72793,25.826797,25.057367,11.360465,25.633827,26.313154,25.493647,24.693386,0.80026054,26.763693,28.143322,26.599457,-1.3796291
1872-08-01,0.0,20.08841,24.129736,25.995377,27.230183,26.173504,24.887426,26.778614,26.195765,11.321666,26.123638,26.08603,26.040234,24.203781,1.8364525,26.488417,27.67766,26.40335,-1.1892433
1872-09-01,0.0,19.88434,23.926092,25.697788,27.059963,26.23487,25.123743,27.2319,26.766178,11.55064,26.232374,26.302847,26.450716,24.561543,1.8891735,26.845383,27.538311,26.748379,-0.6929283
1872-10-01,0.0,20.197649,23.766119,25.751635,27.345139,25.327837,24.226625,26.878387,26.434065,12.559177,26.50152,26.844395,26.614511,25.088135,1.5263767,27.439188,27.624557,27.295685,-0.18536949
1872-11-01,0.0,21.258247,23.965271,25.818022,27.459234,24.23825,23.023489,26.23055,25.556868,14.007876,26.286135,27.577528,26.448278,25.984966,0.46331215,27.89428,28.005224,27.844463,-0.11094475
1872-12-01,0.0,22.1826,24.105629,25.676813,27.08871,22.855154,21.546003,25.03297,24.145573,15.517092,24.641207,27.957312,24.485981,26.379463,-1.8934822,27.532217,27.966513,27.890684,-0.43429565
1873-01-01,0.0,23.841795,24.604525,25.765615,26.980268,22.027397,20.754063,24.1906,23.11843,17.882467,23.763926,28.21667,23.589657,26.682922,-3.0932655,27.331703,27.942516,27.84323,-0.61081314
1873-02-01,0.0,25.0226,25.155169,25.724903,26.69868,21.521898,20.440655,23.657888,22.540464,18.46759,23.458286,28.194525,23.468914,27.765692,-4.2967777,27.260075,28.046507,27.726841,-0.78643227
1873-03-01,0.0,24.896097,25.58925,25.934025,26.600702,21.42988,20.36476,23.638758,22.573915,18.289377,23.449299,28.313946,23.488888,27.96232,-4.4734325,27.926193,28.346348,28.184883,-0.42015457
1873-04-01,0.0,24.649498,26.611588,27.090525,27.579124,21.973827,20.921986,24.203142,23.072613,16.569399,24.02,28.314247,24.001959,27.755009,-3.7530499,29.0279,28.774893,28.919477,0.2530079
1873-05-01,0.0,23.336214,26.225304,27.314457,28.040785,22.565819,21.339678,24.5559,23.449654,14.2019005,24.561655,27.631739,24.36903,26.738007,-2.3689766,28.462168,28.78173,27.988594,-0.3195629
